source_id,sample_id,clock_domain,time_s,sensor_id,sensor_kind,x,y,z,channel,value,uncertainty,track_id,frame,centroid_x,centroid_y,centroid_z,area,sequence_id,license,citation_key,dataset_name,doi,parent_track_id,start_frame,end_frame,source_zip_sha256
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track9,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,863.000000,764.000000,0.000000,cell_centroid_motion,1513.000000,0.000000,01_9,23,863.000000,764.000000,0.000000,1513,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,51,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track10,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,704.000000,822.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,01_10,23,704.000000,822.000000,0.000000,1649,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,46,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track15,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,736.500000,928.000000,0.000000,cell_centroid_motion,1990.000000,0.000000,01_15,23,736.500000,928.000000,0.000000,1990,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track18,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,471.000000,455.000000,0.000000,cell_centroid_motion,373.000000,0.000000,01_18,23,471.000000,455.000000,0.000000,373,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,16,21,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track22,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,409.000000,424.000000,0.000000,cell_centroid_motion,305.000000,0.000000,01_22,23,409.000000,424.000000,0.000000,305,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,16,17,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track23,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,149.000000,412.000000,0.000000,cell_centroid_motion,2809.000000,0.000000,01_23,23,149.000000,412.000000,0.000000,2809,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,77,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track24,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,253.508161,447.006166,0.000000,cell_centroid_motion,2757.000000,0.000000,01_24,23,253.508161,447.006166,0.000000,2757,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track25,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,323.000000,525.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,01_25,23,323.000000,525.000000,0.000000,1649,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track26,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,449.000000,518.000000,0.000000,cell_centroid_motion,1245.000000,0.000000,01_26,23,449.000000,518.000000,0.000000,1245,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track27,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,535.500000,527.000000,0.000000,cell_centroid_motion,1410.000000,0.000000,01_27,23,535.500000,527.000000,0.000000,1410,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track28,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,643.000000,572.000000,0.000000,cell_centroid_motion,1789.000000,0.000000,01_28,23,643.000000,572.000000,0.000000,1789,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track29,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,701.000000,488.000000,0.000000,cell_centroid_motion,1739.000000,0.000000,01_29,23,701.000000,488.000000,0.000000,1739,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track30,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,491.000000,619.000000,0.000000,cell_centroid_motion,1145.000000,0.000000,01_30,23,491.000000,619.000000,0.000000,1145,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track31,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,321.000000,620.500000,0.000000,cell_centroid_motion,1574.000000,0.000000,01_31,23,321.000000,620.500000,0.000000,1574,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track32,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,415.000000,656.500000,0.000000,cell_centroid_motion,1310.000000,0.000000,01_32,23,415.000000,656.500000,0.000000,1310,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track33,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,632.000000,690.500000,0.000000,cell_centroid_motion,1362.000000,0.000000,01_33,23,632.000000,690.500000,0.000000,1362,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t023_track34,ctc_frame,23.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,531.000000,762.000000,0.000000,cell_centroid_motion,793.000000,0.000000,01_34,23,531.000000,762.000000,0.000000,793,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track1,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,102.706935,164.233352,0.000000,cell_centroid_motion,3634.000000,0.000000,01_1,24,102.706935,164.233352,0.000000,3634,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track2,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,227.961988,89.426901,0.000000,cell_centroid_motion,2736.000000,0.000000,01_2,24,227.961988,89.426901,0.000000,2736,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track3,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,572.500000,37.000000,0.000000,cell_centroid_motion,1990.000000,0.000000,01_3,24,572.500000,37.000000,0.000000,1990,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track4,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,834.500000,175.000000,0.000000,cell_centroid_motion,1840.000000,0.000000,01_4,24,834.500000,175.000000,0.000000,1840,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track5,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,393.000000,298.500000,0.000000,cell_centroid_motion,1694.000000,0.000000,01_5,24,393.000000,298.500000,0.000000,1694,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track6,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,493.000000,336.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,01_6,24,493.000000,336.000000,0.000000,1649,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track8,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,888.000000,710.000000,0.000000,cell_centroid_motion,1789.000000,0.000000,01_8,24,888.000000,710.000000,0.000000,1789,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,51,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track9,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,864.000000,764.000000,0.000000,cell_centroid_motion,1513.000000,0.000000,01_9,24,864.000000,764.000000,0.000000,1513,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,51,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track10,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,706.000000,821.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,01_10,24,706.000000,821.000000,0.000000,1649,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,46,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track15,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,738.000000,928.000000,0.000000,cell_centroid_motion,1941.000000,0.000000,01_15,24,738.000000,928.000000,0.000000,1941,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track18,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,470.500000,455.000000,0.000000,cell_centroid_motion,394.000000,0.000000,01_18,24,470.500000,455.000000,0.000000,394,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,16,21,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track22,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,410.000000,424.000000,0.000000,cell_centroid_motion,373.000000,0.000000,01_22,24,410.000000,424.000000,0.000000,373,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,16,17,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track23,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,149.000000,412.000000,0.000000,cell_centroid_motion,2809.000000,0.000000,01_23,24,149.000000,412.000000,0.000000,2809,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,77,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track24,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,258.395401,438.967423,0.000000,cell_centroid_motion,3131.000000,0.000000,01_24,24,258.395401,438.967423,0.000000,3131,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track25,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,323.000000,525.000000,0.000000,cell_centroid_motion,1789.000000,0.000000,01_25,24,323.000000,525.000000,0.000000,1789,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track26,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,449.000000,518.000000,0.000000,cell_centroid_motion,1245.000000,0.000000,01_26,24,449.000000,518.000000,0.000000,1245,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track27,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,536.000000,527.000000,0.000000,cell_centroid_motion,1369.000000,0.000000,01_27,24,536.000000,527.000000,0.000000,1369,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track28,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,643.000000,572.000000,0.000000,cell_centroid_motion,1789.000000,0.000000,01_28,24,643.000000,572.000000,0.000000,1789,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track29,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,702.000000,491.000000,0.000000,cell_centroid_motion,1829.000000,0.000000,01_29,24,702.000000,491.000000,0.000000,1829,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track30,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,490.000000,622.500000,0.000000,cell_centroid_motion,1250.000000,0.000000,01_30,24,490.000000,622.500000,0.000000,1250,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track31,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,321.861960,618.161222,0.000000,cell_centroid_motion,1898.000000,0.000000,01_31,24,321.861960,618.161222,0.000000,1898,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track32,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,415.000000,659.500000,0.000000,cell_centroid_motion,1458.000000,0.000000,01_32,24,415.000000,659.500000,0.000000,1458,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track33,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,633.538221,696.533835,0.000000,cell_centroid_motion,1596.000000,0.000000,01_33,24,633.538221,696.533835,0.000000,1596,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t024_track34,ctc_frame,24.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,534.500000,762.000000,0.000000,cell_centroid_motion,824.000000,0.000000,01_34,24,534.500000,762.000000,0.000000,824,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track1,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,105.158042,162.154685,0.000000,cell_centroid_motion,3575.000000,0.000000,01_1,25,105.158042,162.154685,0.000000,3575,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track2,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,227.593636,89.831952,0.000000,cell_centroid_motion,3017.000000,0.000000,01_2,25,227.593636,89.831952,0.000000,3017,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track3,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,569.445795,35.026738,0.000000,cell_centroid_motion,2057.000000,0.000000,01_3,25,569.445795,35.026738,0.000000,2057,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track4,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,833.000000,176.000000,0.000000,cell_centroid_motion,1919.000000,0.000000,01_4,25,833.000000,176.000000,0.000000,1919,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track5,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,392.000000,297.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,01_5,25,392.000000,297.000000,0.000000,1649,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track6,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,492.000000,336.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,01_6,25,492.000000,336.000000,0.000000,1649,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track8,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,886.000000,710.000000,0.000000,cell_centroid_motion,1789.000000,0.000000,01_8,25,886.000000,710.000000,0.000000,1789,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,51,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track9,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,864.000000,764.000000,0.000000,cell_centroid_motion,1513.000000,0.000000,01_9,25,864.000000,764.000000,0.000000,1513,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,51,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track10,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,706.000000,821.000000,0.000000,cell_centroid_motion,1649.000000,0.000000,01_10,25,706.000000,821.000000,0.000000,1649,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,46,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
ctc_fluo_n2dh_gowt1_real_zip_v24,Fluo-N2DH-GOWT1_01_t025_track15,ctc_frame,25.000000,Fluo-N2DH-GOWT1_01,ctc_tracking_centroid,738.000000,930.000000,0.000000,cell_centroid_motion,1941.000000,0.000000,01_15,25,738.000000,930.000000,0.000000,1941,01,CC-BY-4.0,ctc_fluo_n2dh_gowt1_zenodo_15608211,Fluo-N2DH-GOWT1,10.5281/zenodo.15608211,0,0,91,1a7bd9a7d1d10c4122c7782427b437246fb69cc3322a975485c04e206f64fc2c
