source_id,sample_id,clock_domain,time_s,sensor_id,sensor_kind,x,y,z,channel,value,uncertainty,track_id,frame,centroid_x,centroid_y,centroid_z,area,sequence_id,license,citation_key,dataset_name,doi,parent_track_id,start_frame,end_frame
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t028_track4,ctc_frame,28.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,407.000000,421.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_4,28,407.000000,421.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t028_track5,ctc_frame,28.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,200.000000,392.000000,0.000000,cell_centroid_motion,171.000000,0.000000,01_5,28,200.000000,392.000000,0.000000,171,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t028_track6,ctc_frame,28.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,571.000000,337.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,28,571.000000,337.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t029_track1,ctc_frame,29.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,104.427105,97.112936,0.000000,cell_centroid_motion,487.000000,0.000000,01_1,29,104.427105,97.112936,0.000000,487,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t029_track2,ctc_frame,29.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,87.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,29,187.000000,87.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t029_track3,ctc_frame,29.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,156.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,29,263.000000,156.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t029_track4,ctc_frame,29.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,407.000000,427.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_4,29,407.000000,427.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t029_track5,ctc_frame,29.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,199.000000,385.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_5,29,199.000000,385.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t029_track6,ctc_frame,29.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,571.000000,337.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,29,571.000000,337.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t030_track1,ctc_frame,30.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,107.298625,99.090373,0.000000,cell_centroid_motion,509.000000,0.000000,01_1,30,107.298625,99.090373,0.000000,509,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t030_track2,ctc_frame,30.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,86.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,30,187.000000,86.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t030_track3,ctc_frame,30.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,156.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,30,263.000000,156.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t030_track4,ctc_frame,30.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,407.000000,429.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,30,407.000000,429.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t030_track5,ctc_frame,30.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,199.000000,375.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_5,30,199.000000,375.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t030_track6,ctc_frame,30.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,571.000000,337.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,30,571.000000,337.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t031_track1,ctc_frame,31.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,109.307487,100.229947,0.000000,cell_centroid_motion,374.000000,0.000000,01_1,31,109.307487,100.229947,0.000000,374,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t031_track2,ctc_frame,31.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,86.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,31,187.000000,86.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t031_track3,ctc_frame,31.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,151.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,31,263.000000,151.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t031_track4,ctc_frame,31.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,407.000000,430.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,31,407.000000,430.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t031_track5,ctc_frame,31.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,199.000000,371.000000,0.000000,cell_centroid_motion,171.000000,0.000000,01_5,31,199.000000,371.000000,0.000000,171,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t031_track6,ctc_frame,31.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,571.000000,337.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,31,571.000000,337.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t032_track1,ctc_frame,32.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,108.000000,98.000000,0.000000,cell_centroid_motion,249.000000,0.000000,01_1,32,108.000000,98.000000,0.000000,249,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t032_track2,ctc_frame,32.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,86.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,32,187.000000,86.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t032_track3,ctc_frame,32.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,151.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,32,263.000000,151.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t032_track4,ctc_frame,32.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,400.500000,434.000000,0.000000,cell_centroid_motion,158.000000,0.000000,01_4,32,400.500000,434.000000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t032_track5,ctc_frame,32.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,195.500000,365.000000,0.000000,cell_centroid_motion,178.000000,0.000000,01_5,32,195.500000,365.000000,0.000000,178,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t032_track6,ctc_frame,32.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,571.000000,337.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,32,571.000000,337.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t033_track1,ctc_frame,33.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,108.000000,98.000000,0.000000,cell_centroid_motion,249.000000,0.000000,01_1,33,108.000000,98.000000,0.000000,249,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t033_track2,ctc_frame,33.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,86.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,33,187.000000,86.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t033_track3,ctc_frame,33.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,148.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,33,263.000000,148.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t033_track4,ctc_frame,33.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,396.000000,438.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,33,396.000000,438.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t033_track5,ctc_frame,33.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,193.000000,361.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_5,33,193.000000,361.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t033_track6,ctc_frame,33.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,571.000000,337.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,33,571.000000,337.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t034_track1,ctc_frame,34.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,108.000000,98.000000,0.000000,cell_centroid_motion,249.000000,0.000000,01_1,34,108.000000,98.000000,0.000000,249,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t034_track2,ctc_frame,34.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,86.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,34,187.000000,86.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t034_track3,ctc_frame,34.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,147.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,34,263.000000,147.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t034_track4,ctc_frame,34.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,393.500000,440.000000,0.000000,cell_centroid_motion,158.000000,0.000000,01_4,34,393.500000,440.000000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t034_track5,ctc_frame,34.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,192.000000,357.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_5,34,192.000000,357.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t034_track6,ctc_frame,34.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,571.000000,338.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_6,34,571.000000,338.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t035_track1,ctc_frame,35.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,108.000000,98.000000,0.000000,cell_centroid_motion,249.000000,0.000000,01_1,35,108.000000,98.000000,0.000000,249,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t035_track2,ctc_frame,35.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,86.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,35,187.000000,86.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t035_track3,ctc_frame,35.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,147.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,35,263.000000,147.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t035_track4,ctc_frame,35.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,381.000000,443.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,35,381.000000,443.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t035_track5,ctc_frame,35.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,192.983051,354.463277,0.000000,cell_centroid_motion,177.000000,0.000000,01_5,35,192.983051,354.463277,0.000000,177,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t035_track6,ctc_frame,35.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,570.000000,341.500000,0.000000,cell_centroid_motion,184.000000,0.000000,01_6,35,570.000000,341.500000,0.000000,184,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t036_track1,ctc_frame,36.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,108.000000,98.000000,0.000000,cell_centroid_motion,249.000000,0.000000,01_1,36,108.000000,98.000000,0.000000,249,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t036_track2,ctc_frame,36.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,187.000000,86.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,36,187.000000,86.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t036_track3,ctc_frame,36.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,147.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,36,263.000000,147.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t036_track4,ctc_frame,36.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,375.000000,443.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,36,375.000000,443.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t036_track5,ctc_frame,36.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,196.000000,352.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_5,36,196.000000,352.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t036_track6,ctc_frame,36.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,569.000000,347.500000,0.000000,cell_centroid_motion,158.000000,0.000000,01_6,36,569.000000,347.500000,0.000000,158,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t037_track1,ctc_frame,37.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,108.000000,98.000000,0.000000,cell_centroid_motion,249.000000,0.000000,01_1,37,108.000000,98.000000,0.000000,249,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t037_track2,ctc_frame,37.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,194.000000,80.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,37,194.000000,80.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t037_track3,ctc_frame,37.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,147.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,37,263.000000,147.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t037_track4,ctc_frame,37.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,369.000000,441.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,37,369.000000,441.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t037_track5,ctc_frame,37.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,196.000000,352.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_5,37,196.000000,352.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t037_track6,ctc_frame,37.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,583.000000,365.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,37,583.000000,365.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t038_track1,ctc_frame,38.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,107.569444,102.091880,0.000000,cell_centroid_motion,936.000000,0.000000,01_1,38,107.569444,102.091880,0.000000,936,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t038_track2,ctc_frame,38.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,194.000000,80.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,38,194.000000,80.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t038_track3,ctc_frame,38.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,263.000000,147.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,38,263.000000,147.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t038_track4,ctc_frame,38.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,364.000000,433.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,38,364.000000,433.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t038_track5,ctc_frame,38.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,196.000000,351.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_5,38,196.000000,351.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t038_track6,ctc_frame,38.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,589.000000,359.000000,0.000000,cell_centroid_motion,197.000000,0.000000,01_6,38,589.000000,359.000000,0.000000,197,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t039_track1,ctc_frame,39.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,101.892368,100.684932,0.000000,cell_centroid_motion,511.000000,0.000000,01_1,39,101.892368,100.684932,0.000000,511,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t039_track2,ctc_frame,39.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,194.000000,78.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,39,194.000000,78.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t039_track3,ctc_frame,39.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,252.000000,147.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,39,252.000000,147.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t039_track4,ctc_frame,39.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,366.000000,421.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,39,366.000000,421.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t039_track5,ctc_frame,39.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,194.138122,349.353591,0.000000,cell_centroid_motion,181.000000,0.000000,01_5,39,194.138122,349.353591,0.000000,181,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t039_track6,ctc_frame,39.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,597.000000,358.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,39,597.000000,358.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t040_track1,ctc_frame,40.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,97.000000,99.000000,0.000000,cell_centroid_motion,889.000000,0.000000,01_1,40,97.000000,99.000000,0.000000,889,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t040_track2,ctc_frame,40.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,194.000000,78.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,40,194.000000,78.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t040_track3,ctc_frame,40.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,252.000000,147.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_3,40,252.000000,147.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t040_track4,ctc_frame,40.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,366.000000,421.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_4,40,366.000000,421.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t040_track5,ctc_frame,40.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,189.000000,348.000000,0.000000,cell_centroid_motion,171.000000,0.000000,01_5,40,189.000000,348.000000,0.000000,171,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t040_track6,ctc_frame,40.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,597.000000,358.000000,0.000000,cell_centroid_motion,145.000000,0.000000,01_6,40,597.000000,358.000000,0.000000,145,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t041_track1,ctc_frame,41.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,97.000000,99.000000,0.000000,cell_centroid_motion,889.000000,0.000000,01_1,41,97.000000,99.000000,0.000000,889,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
ctc_phc-c2dh-u373_v1,PhC-C2DH-U373_01_t041_track2,ctc_frame,41.000000,PhC-C2DH-U373_01,ctc_tracking_centroid,194.000000,78.000000,0.000000,cell_centroid_motion,193.000000,0.000000,01_2,41,194.000000,78.000000,0.000000,193,01,CC-BY-4.0,ctc_phc_c2dh_u373,PhC-C2DH-U373,,0,0,114
